CustomerID,Attrition_Flag,Customer_Age,Age Category,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Number of Products,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Credit Limit Category,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Utilization ratio category
710984133,Existing Customer,50,>45,M,3,Uneducated,Single,$120K +,Blue,36,5,3,4,27876,25000-30000,557,27319,0.768,4654,88,0.66,0.02,Exceptional
780307233,Existing Customer,44,35-45,F,2,Post-Graduate,Married,Less than $40K,Blue,30,5,2,3,1924,<5000,1471,453,1.485,3521,58,1,0.765,Fair
716434533,Attrited Customer,40,35-45,M,3,High School,Married,$80K - $120K,Blue,36,2,3,4,29149,25000-30000,0,29149,0.615,2106,56,0.697,0,Exceptional
828215508,Attrited Customer,55,>45,F,2,Graduate,Unknown,Less than $40K,Blue,50,4,4,3,1438.3,<5000,0,1438.3,0.639,1785,33,0.32,0,Exceptional
716138958,Existing Customer,50,>45,F,1,Uneducated,Married,Less than $40K,Blue,33,6,4,4,3160,<5000,1180,1980,1,3740,68,0.7,0.373,Very Good
709276908,Existing Customer,38,35-45,F,2,High School,Single,$40K - $60K,Blue,25,6,2,3,1438.3,<5000,0,1438.3,0.783,3990,75,0.596,0,Exceptional
815767983,Existing Customer,45,35-45,M,0,Graduate,Married,$60K - $80K,Blue,40,4,3,3,1438.3,<5000,0,1438.3,0.555,4869,66,0.737,0,Exceptional
712812408,Attrited Customer,40,35-45,F,3,Unknown,Married,Less than $40K,Blue,28,2,3,3,1535,<5000,0,1535,0.544,1921,41,0.464,0,Exceptional
712403358,Existing Customer,55,>45,F,2,College,Single,$40K - $60K,Blue,35,4,4,4,1438.3,<5000,696,742.3,0.888,4307,76,0.9,0.484,Good
717826308,Existing Customer,49,>45,F,5,Uneducated,Married,Less than $40K,Blue,36,6,2,4,2331,<5000,1798,533,0.847,4061,66,0.692,0.771,Fair
753443583,Existing Customer,43,35-45,F,1,High School,Single,$40K - $60K,Blue,36,5,2,1,8156,5000-10000,0,8156,0.663,3992,73,0.553,0,Exceptional
721428333,Existing Customer,47,>45,F,3,Unknown,Unknown,Less than $40K,Blue,34,4,2,1,8109,5000-10000,541,7568,0.958,3609,77,0.604,0.067,Exceptional
719910333,Existing Customer,43,35-45,F,3,Unknown,Unknown,Less than $40K,Blue,36,4,4,2,5853,5000-10000,1190,4663,0.936,3595,80,0.667,0.203,Very Good
713585958,Attrited Customer,48,>45,F,4,College,Married,Less than $40K,Blue,36,2,3,2,5997,5000-10000,0,5997,0.406,1457,42,0.5,0,Exceptional
712866933,Existing Customer,51,>45,M,2,Graduate,Married,$60K - $80K,Blue,32,6,3,4,10824,10000-15000,0,10824,0.962,3700,73,0.738,0,Exceptional
719219883,Existing Customer,47,>45,M,2,Uneducated,Married,$60K - $80K,Blue,36,4,1,2,9300,5000-10000,769,8531,0.68,3651,67,0.718,0.083,Exceptional
779170008,Existing Customer,51,>45,F,2,High School,Single,$40K - $60K,Blue,32,4,1,2,5351,5000-10000,0,5351,0.763,4596,78,0.5,0,Exceptional
779727558,Existing Customer,49,>45,F,4,College,Single,Less than $40K,Blue,33,4,2,3,2097,<5000,1250,847,0.699,4148,71,0.543,0.596,Good
714373308,Existing Customer,53,>45,F,1,Graduate,Single,Less than $40K,Blue,46,6,4,4,2266,<5000,0,2266,0.565,3634,66,0.65,0,Exceptional
715000383,Existing Customer,55,>45,M,3,Uneducated,Single,$80K - $120K,Blue,46,4,2,3,13598,10000-15000,852,12746,0.785,4047,76,0.81,0.063,Exceptional
710493558,Attrited Customer,46,>45,F,1,Post-Graduate,Married,$40K - $60K,Blue,38,3,2,2,1803,<5000,0,1803,0.415,1979,37,0.321,0,Exceptional
778839108,Existing Customer,50,>45,F,3,High School,Married,Less than $40K,Blue,31,3,1,4,6292,5000-10000,0,6292,0.515,3687,74,0.644,0,Exceptional
715548183,Existing Customer,65,>45,M,1,Graduate,Single,Unknown,Blue,56,4,3,3,23566,20000-25000,1670,21896,0.735,3129,79,0.837,0.071,Exceptional
712545183,Existing Customer,51,>45,F,4,Uneducated,Single,Less than $40K,Blue,37,4,4,2,1765,<5000,1487,278,0.738,3333,66,1,0.842,Poor
779032308,Existing Customer,46,>45,M,3,High School,Married,$80K - $120K,Blue,27,4,2,3,4964,<5000,2316,2648,0.793,3279,66,0.941,0.467,Good
721500108,Existing Customer,42,35-45,M,1,Graduate,Unknown,$60K - $80K,Blue,32,5,3,2,3741,<5000,0,3741,0.959,4402,55,0.833,0,Exceptional
713389233,Existing Customer,49,>45,F,3,High School,Single,Unknown,Silver,36,3,2,2,31631,>30000,0,31631,0.632,3418,58,0.758,0,Exceptional
718811058,Existing Customer,40,35-45,M,3,Unknown,Married,$80K - $120K,Blue,36,6,2,2,5014,5000-10000,1887,3127,0.806,4391,66,0.571,0.376,Very Good
717084708,Existing Customer,45,35-45,F,4,High School,Married,Less than $40K,Blue,34,6,4,1,2484,<5000,1543,941,0.703,3802,68,0.447,0.621,Fair
778247358,Existing Customer,65,>45,M,1,Graduate,Single,Less than $40K,Blue,56,5,3,2,7636,5000-10000,0,7636,0.801,3880,67,0.811,0,Exceptional
710702733,Existing Customer,46,>45,M,4,Graduate,Single,$80K - $120K,Blue,35,6,3,3,11096,10000-15000,0,11096,0.881,3949,69,0.683,0,Exceptional
815240358,Existing Customer,47,>45,F,3,Uneducated,Married,Unknown,Blue,42,4,1,4,25027,25000-30000,1501,23526,1.063,3357,62,0.771,0.06,Exceptional
715165758,Existing Customer,44,35-45,M,3,Post-Graduate,Married,$120K +,Blue,35,3,4,1,27391,25000-30000,587,26804,0.821,2862,56,1.24,0.021,Exceptional
827964858,Attrited Customer,58,>45,F,1,Uneducated,Divorced,Unknown,Blue,54,3,5,3,3266,<5000,859,2407,0.74,2151,46,0.438,0.263,Very Good
773667708,Attrited Customer,50,>45,M,1,Graduate,Divorced,$60K - $80K,Blue,44,3,4,3,7050,5000-10000,1008,6042,0.639,2176,39,0.56,0.143,Exceptional
717400533,Existing Customer,54,>45,F,0,High School,Married,Less than $40K,Blue,45,5,2,2,2704,<5000,789,1915,1.039,4839,92,0.769,0.292,Very Good
713586858,Existing Customer,40,35-45,M,3,Uneducated,Divorced,$80K - $120K,Blue,25,4,3,4,11721,10000-15000,1175,10546,0.779,4187,73,0.825,0.1,Exceptional
711393483,Existing Customer,49,>45,F,4,Unknown,Divorced,Less than $40K,Blue,36,4,3,1,2432,<5000,0,2432,1.293,4340,76,0.767,0,Exceptional
812979408,Attrited Customer,39,35-45,F,0,Unknown,Married,$40K - $60K,Silver,34,3,0,3,15142,15000-20000,0,15142,0.761,2458,41,0.577,0,Exceptional
711877458,Existing Customer,51,>45,F,3,College,Married,Less than $40K,Blue,36,6,2,2,1936,<5000,0,1936,0.705,4072,72,0.756,0,Exceptional
714351558,Existing Customer,64,>45,F,0,Uneducated,Single,Less than $40K,Blue,36,3,2,1,1829,<5000,0,1829,0.576,3950,65,0.548,0,Exceptional
828343083,Existing Customer,43,35-45,F,4,High School,Unknown,Less than $40K,Blue,39,3,3,3,2786,<5000,1793,993,0.803,3646,68,0.659,0.644,Fair
790002783,Existing Customer,38,35-45,F,2,Graduate,Single,Unknown,Blue,30,4,1,4,19595,15000-20000,610,18985,0.582,4079,65,0.585,0.031,Exceptional
708615183,Existing Customer,44,35-45,M,2,Unknown,Married,$60K - $80K,Blue,34,4,4,4,3828,<5000,1146,2682,0.681,4558,90,0.636,0.299,Very Good
718509858,Existing Customer,46,>45,M,3,Graduate,Married,$80K - $120K,Blue,37,3,1,4,4786,<5000,0,4786,0.789,4347,69,0.683,0,Exceptional
718540308,Existing Customer,44,35-45,M,2,High School,Single,$80K - $120K,Blue,36,5,3,0,22143,20000-25000,730,21413,0.871,4263,62,0.632,0.033,Exceptional
778180158,Existing Customer,44,35-45,M,4,Doctorate,Divorced,$80K - $120K,Blue,34,5,1,4,7150,5000-10000,1887,5263,0.455,3636,69,0.643,0.264,Very Good
778242708,Existing Customer,63,>45,M,1,Unknown,Single,$60K - $80K,Silver,53,5,4,4,25502,25000-30000,1450,24052,0.797,4323,81,0.688,0.057,Exceptional
806947308,Attrited Customer,40,35-45,M,4,Post-Graduate,Married,$60K - $80K,Blue,35,3,4,3,20178,20000-25000,1553,18625,0.324,1735,44,0.375,0.077,Exceptional
714899283,Existing Customer,46,>45,F,2,Unknown,Married,Less than $40K,Blue,36,5,2,3,5258,5000-10000,1994,3264,0.725,3972,73,0.587,0.379,Very Good
708386958,Attrited Customer,47,>45,F,3,Unknown,Married,Less than $40K,Blue,34,3,3,2,1561,<5000,0,1561,0.502,1947,28,0.556,0,Exceptional
710986758,Existing Customer,43,35-45,M,3,High School,Single,$60K - $80K,Blue,30,6,2,4,11550,10000-15000,1505,10045,1.034,3891,76,0.9,0.13,Exceptional
718220358,Attrited Customer,58,>45,M,1,Graduate,Single,$120K +,Blue,36,2,3,4,28618,25000-30000,0,28618,0.685,1712,41,0.414,0,Exceptional
710568333,Existing Customer,47,>45,M,4,College,Unknown,$60K - $80K,Blue,35,4,2,3,6623,5000-10000,1823,4800,0.811,2293,47,0.567,0.275,Very Good
712656783,Attrited Customer,49,>45,M,1,Graduate,Single,$120K +,Blue,36,3,4,3,8136,5000-10000,2517,5619,0.674,2179,40,0.429,0.309,Very Good
717483558,Existing Customer,42,35-45,M,3,High School,Married,$120K +,Blue,36,3,1,2,19156,15000-20000,1353,17803,1.41,3547,61,0.649,0.071,Exceptional
721440633,Existing Customer,55,>45,F,1,High School,Single,Less than $40K,Blue,36,5,2,3,7982,5000-10000,897,7085,0.778,4387,71,0.511,0.112,Exceptional
738899658,Attrited Customer,45,35-45,F,2,Graduate,Single,Unknown,Blue,38,6,2,3,3120,<5000,2517,603,0.736,2468,43,0.536,0.807,Poor
711423558,Existing Customer,60,>45,F,1,Post-Graduate,Single,$40K - $60K,Blue,50,4,1,2,4606,<5000,0,4606,0.857,4181,63,1.032,0,Exceptional
721522533,Existing Customer,48,>45,F,4,Graduate,Single,Less than $40K,Blue,35,6,3,2,2005,<5000,1143,862,0.824,4311,70,0.591,0.57,Good
708558408,Existing Customer,50,>45,M,3,High School,Single,$40K - $60K,Blue,31,5,3,3,9949,5000-10000,1597,8352,0.659,3776,83,0.596,0.161,Exceptional
714727833,Attrited Customer,41,35-45,F,2,Uneducated,Single,Less than $40K,Blue,36,2,2,3,2892,<5000,2517,375,0.777,2257,48,0.714,0.87,Poor
714365883,Existing Customer,51,>45,F,4,Uneducated,Unknown,Less than $40K,Blue,40,3,3,4,7093,5000-10000,918,6175,0.56,3877,75,0.744,0.129,Exceptional
715856208,Existing Customer,47,>45,M,3,Graduate,Single,$60K - $80K,Blue,36,5,4,3,1896,<5000,1119,777,0.671,4028,76,0.767,0.59,Good
708944958,Existing Customer,47,>45,M,2,Uneducated,Single,$60K - $80K,Blue,40,5,2,4,3569,<5000,1030,2539,1.09,4612,75,0.923,0.289,Very Good
771516333,Existing Customer,41,35-45,F,2,Graduate,Unknown,$40K - $60K,Blue,29,6,2,3,4663,<5000,0,4663,0.892,3831,81,0.761,0,Exceptional
772051308,Existing Customer,55,>45,F,3,Graduate,Single,Unknown,Blue,44,6,6,3,2553,<5000,1823,730,0.574,3853,69,0.683,0.714,Fair
788350908,Existing Customer,38,35-45,M,3,Graduate,Single,$40K - $60K,Blue,31,3,1,3,5362,5000-10000,1110,4252,0.651,3548,69,0.5,0.207,Very Good
818322033,Existing Customer,41,35-45,F,3,Graduate,Married,Less than $40K,Blue,36,6,6,4,2873,<5000,1247,1626,0.889,3943,80,0.702,0.434,Good
716288958,Existing Customer,40,35-45,M,2,College,Married,$80K - $120K,Blue,36,3,4,3,7840,5000-10000,0,7840,0.726,4062,71,0.578,0,Exceptional
712347258,Existing Customer,43,35-45,F,2,Graduate,Married,Less than $40K,Blue,35,3,3,2,2209,<5000,0,2209,0.749,4419,68,0.619,0,Exceptional
779072733,Existing Customer,36,35-45,F,2,College,Married,Less than $40K,Blue,17,5,2,2,1971,<5000,0,1971,0.613,4979,77,0.571,0,Exceptional
710003958,Existing Customer,48,>45,F,5,Post-Graduate,Married,Less than $40K,Blue,40,3,3,3,1438.3,<5000,665,773.3,0.75,4100,84,0.615,0.462,Good
715287708,Existing Customer,41,35-45,F,4,Graduate,Married,$40K - $60K,Blue,33,6,3,2,6230,5000-10000,1173,5057,0.607,3769,77,0.54,0.188,Exceptional
708774708,Existing Customer,47,>45,F,4,Graduate,Unknown,$40K - $60K,Blue,29,6,1,3,2636,<5000,1589,1047,0.864,3858,70,0.522,0.603,Fair
713535033,Existing Customer,44,35-45,M,3,High School,Married,$80K - $120K,Blue,36,3,3,2,22243,20000-25000,1377,20866,0.567,3200,91,0.717,0.062,Exceptional
719314683,Existing Customer,50,>45,F,2,Unknown,Divorced,Less than $40K,Blue,36,3,2,4,2855,<5000,527,2328,0.678,3645,69,0.605,0.185,Exceptional
789293358,Existing Customer,46,>45,F,3,Graduate,Married,Less than $40K,Blue,35,3,3,4,7578,5000-10000,1794,5784,0.62,5328,78,0.625,0.237,Very Good
787638408,Existing Customer,47,>45,F,1,High School,Single,Unknown,Blue,40,5,4,4,8440,5000-10000,2087,6353,0.804,4161,74,0.644,0.247,Very Good
715974783,Existing Customer,53,>45,M,1,Graduate,Married,$80K - $120K,Blue,40,4,3,3,4186,<5000,0,4186,0.888,4590,69,0.816,0,Exceptional
716134533,Existing Customer,44,35-45,M,4,College,Single,$80K - $120K,Blue,34,4,4,3,22074,20000-25000,0,22074,1.199,4406,80,0.739,0,Exceptional
708834483,Attrited Customer,46,>45,M,2,Doctorate,Married,$80K - $120K,Blue,29,1,2,5,17667,15000-20000,0,17667,0.569,1775,42,0.556,0,Exceptional
780168333,Existing Customer,39,35-45,M,4,Graduate,Married,$120K +,Blue,28,3,2,3,26548,25000-30000,1829,24719,0.685,3450,83,1.024,0.069,Exceptional
711557508,Existing Customer,51,>45,M,2,Graduate,Single,$60K - $80K,Blue,40,4,3,0,3532,<5000,764,2768,0.681,4066,74,0.574,0.216,Very Good
772506858,Existing Customer,45,35-45,F,4,High School,Single,Unknown,Blue,35,3,4,2,8795,5000-10000,2517,6278,0.625,4552,81,0.588,0.286,Very Good
765692658,Existing Customer,49,>45,F,4,Graduate,Single,Less than $40K,Blue,42,4,3,4,2162,<5000,1882,280,0.934,3825,70,0.75,0.87,Poor
720598308,Attrited Customer,47,>45,M,4,Uneducated,Single,$120K +,Blue,37,3,2,6,34516,>30000,1126,33390,0.575,1736,35,0.4,0.033,Exceptional
709912683,Existing Customer,53,>45,F,4,Graduate,Single,Unknown,Gold,41,5,1,2,34516,>30000,2374,32142,0.81,4390,77,0.604,0.069,Exceptional
815353083,Attrited Customer,44,35-45,M,1,College,Divorced,$80K - $120K,Silver,39,2,3,2,34516,>30000,2361,32155,0.529,1853,36,0.385,0.068,Exceptional
720093333,Existing Customer,41,35-45,M,3,Post-Graduate,Divorced,$120K +,Blue,29,6,1,3,3491,<5000,2506,985,0.873,4855,79,0.58,0.718,Fair
717281658,Existing Customer,52,>45,F,3,Graduate,Divorced,Less than $40K,Blue,41,3,3,4,6060,5000-10000,1687,4373,0.563,3953,65,0.711,0.278,Very Good
765731433,Existing Customer,48,>45,F,3,Graduate,Divorced,Unknown,Blue,41,3,4,3,7860,5000-10000,0,7860,0.598,3512,76,0.617,0,Exceptional
712050933,Attrited Customer,48,>45,M,4,College,Married,$80K - $120K,Blue,32,5,2,3,25190,25000-30000,0,25190,0.467,1533,41,0.323,0,Exceptional
787361583,Existing Customer,50,>45,M,4,College,Divorced,$60K - $80K,Blue,44,4,2,3,13911,10000-15000,2160,11751,0.73,2204,60,0.667,0.155,Exceptional
709921158,Existing Customer,51,>45,M,1,High School,Single,$60K - $80K,Blue,36,6,4,4,2281,<5000,1751,530,0.761,4241,76,0.854,0.768,Fair
714781908,Existing Customer,43,35-45,M,3,Graduate,Single,$60K - $80K,Blue,35,3,3,2,5652,5000-10000,548,5104,0.647,3710,70,0.458,0.097,Exceptional
717592758,Attrited Customer,44,35-45,F,3,Unknown,Single,Less than $40K,Blue,36,3,2,2,1606,<5000,1578,28,0.85,2418,44,0.467,0.983,Poor
821339433,Existing Customer,45,35-45,F,3,Graduate,Married,Unknown,Blue,41,5,4,2,2777,<5000,2118,659,1.036,4442,64,0.829,0.763,Fair
715174983,Existing Customer,40,35-45,M,3,Graduate,Married,$60K - $80K,Blue,36,4,4,4,2223,<5000,597,1626,0.572,3331,67,0.675,0.269,Very Good
710863308,Existing Customer,48,>45,M,4,Post-Graduate,Married,$40K - $60K,Blue,29,6,1,2,2916,<5000,1074,1842,0.774,4020,84,0.68,0.368,Very Good
806824908,Existing Customer,45,35-45,M,2,Unknown,Married,$120K +,Blue,40,4,4,4,16476,15000-20000,1374,15102,0.459,4717,71,0.69,0.083,Exceptional
710592933,Existing Customer,44,35-45,F,2,Graduate,Married,Less than $40K,Blue,30,3,2,3,9598,5000-10000,1092,8506,0.6,2216,54,0.588,0.114,Exceptional
771881283,Existing Customer,42,35-45,M,1,Uneducated,Divorced,$60K - $80K,Blue,30,3,2,2,18570,15000-20000,1892,16678,0.748,4036,78,0.773,0.102,Exceptional
708687483,Attrited Customer,54,>45,F,4,Graduate,Single,Less than $40K,Silver,36,3,2,3,13626,10000-15000,0,13626,0.411,1711,30,0.25,0,Exceptional
719147208,Existing Customer,29,25-34,F,2,Unknown,Single,Less than $40K,Blue,21,4,3,2,2298,<5000,0,2298,0.776,4814,88,0.63,0,Exceptional
709607733,Existing Customer,40,35-45,F,3,College,Married,Unknown,Blue,36,4,2,4,9191,5000-10000,1666,7525,0.815,4275,83,0.766,0.181,Exceptional
713184858,Existing Customer,58,>45,F,2,High School,Single,Less than $40K,Blue,50,4,3,4,1438.3,<5000,818,620.3,0.917,4196,71,1.088,0.569,Good
719929758,Existing Customer,50,>45,F,1,Doctorate,Married,Unknown,Blue,37,6,4,3,4181,<5000,0,4181,0.912,3057,54,0.688,0,Exceptional
759127158,Existing Customer,48,>45,M,3,College,Married,$40K - $60K,Blue,35,3,1,3,2592,<5000,0,2592,0.767,4177,85,0.771,0,Exceptional
780717483,Existing Customer,51,>45,F,3,High School,Married,Less than $40K,Blue,40,6,3,3,7540,5000-10000,773,6767,0.688,4755,58,0.706,0.103,Exceptional
708507483,Existing Customer,43,35-45,F,3,College,Divorced,Less than $40K,Blue,31,6,4,3,1477,<5000,0,1477,0.756,4802,82,0.864,0,Exceptional
787617483,Existing Customer,58,>45,F,0,Uneducated,Single,Less than $40K,Blue,48,6,2,4,2628,<5000,1542,1086,0.93,4335,76,0.727,0.587,Good
816608808,Existing Customer,46,>45,M,1,Graduate,Single,$80K - $120K,Blue,41,4,2,3,8916,5000-10000,0,8916,0.631,2773,62,0.676,0,Exceptional
716727258,Existing Customer,52,>45,F,1,Post-Graduate,Married,Unknown,Blue,42,5,1,2,1481,<5000,0,1481,0.698,4435,67,0.718,0,Exceptional
813890883,Existing Customer,44,35-45,F,1,Uneducated,Unknown,Less than $40K,Blue,39,4,2,1,1555,<5000,0,1555,0.583,3811,65,0.711,0,Exceptional
768256908,Attrited Customer,45,35-45,M,3,Uneducated,Married,Less than $40K,Blue,39,3,3,4,8580,5000-10000,1636,6944,0.393,1880,37,0.233,0.191,Exceptional
811095483,Existing Customer,48,>45,F,4,Graduate,Married,$40K - $60K,Silver,43,3,1,0,21163,20000-25000,2517,18646,0.569,1732,35,0.458,0.119,Exceptional
720168558,Existing Customer,39,35-45,F,0,Graduate,Married,Less than $40K,Blue,36,3,3,3,2936,<5000,0,2936,0.842,4876,74,0.542,0,Exceptional
719309133,Existing Customer,56,>45,F,1,Graduate,Married,Less than $40K,Blue,51,3,3,4,1438.3,<5000,0,1438.3,0.798,3877,70,0.556,0,Exceptional
721451208,Attrited Customer,54,>45,M,2,Graduate,Single,$60K - $80K,Silver,45,2,3,2,30540,>30000,0,30540,0.602,1980,36,0.8,0,Exceptional
772879158,Existing Customer,47,>45,M,5,High School,Married,$60K - $80K,Blue,38,4,1,2,7357,5000-10000,1069,6288,0.77,3943,64,0.641,0.145,Exceptional
712934583,Existing Customer,44,35-45,F,4,Uneducated,Married,Less than $40K,Silver,36,6,3,0,11879,10000-15000,0,11879,0.735,3490,62,0.938,0,Exceptional
710088483,Existing Customer,52,>45,M,3,Uneducated,Married,$80K - $120K,Blue,40,4,1,3,21877,20000-25000,1073,20804,0.908,3283,56,1,0.049,Exceptional
753534633,Existing Customer,42,35-45,M,3,High School,Single,$60K - $80K,Blue,35,4,3,3,7255,5000-10000,0,7255,0.9,3148,62,0.824,0,Exceptional
710932683,Existing Customer,55,>45,F,2,High School,Single,Less than $40K,Blue,36,2,1,2,6394,5000-10000,0,6394,0.656,3470,69,0.917,0,Exceptional
714751158,Attrited Customer,49,>45,M,2,High School,Divorced,$80K - $120K,Blue,36,4,2,4,34516,>30000,2517,31999,0.376,1789,48,0.455,0.073,Exceptional
718109808,Existing Customer,38,35-45,M,5,College,Single,$60K - $80K,Blue,25,4,3,0,5597,5000-10000,1118,4479,0.753,4599,89,0.648,0.2,Very Good
713227233,Existing Customer,42,35-45,M,4,Graduate,Single,$80K - $120K,Blue,33,4,2,2,32535,>30000,0,32535,0.792,4374,79,0.795,0,Exceptional
718342158,Attrited Customer,38,35-45,F,4,Graduate,Single,Less than $40K,Blue,26,2,2,2,4391,<5000,1933,2458,0.579,1849,36,0.385,0.44,Good
804606033,Existing Customer,46,>45,M,4,High School,Unknown,$40K - $60K,Blue,41,6,1,2,8738,5000-10000,1172,7566,0.65,3121,60,0.395,0.134,Exceptional
720755658,Existing Customer,42,35-45,F,2,Doctorate,Married,Less than $40K,Blue,32,6,6,0,1592,<5000,0,1592,0.745,4172,70,0.75,0,Exceptional
711795633,Existing Customer,65,>45,M,0,Doctorate,Single,Less than $40K,Blue,52,3,3,4,3675,<5000,0,3675,0.664,3798,53,0.472,0,Exceptional
716654808,Attrited Customer,48,>45,M,4,High School,Single,$120K +,Blue,39,3,4,4,24593,20000-25000,0,24593,0.777,2084,31,0.55,0,Exceptional
817616433,Existing Customer,55,>45,F,2,College,Unknown,Unknown,Blue,41,6,2,2,7613,5000-10000,0,7613,0.68,4268,69,0.725,0,Exceptional
716390958,Attrited Customer,45,35-45,M,4,Unknown,Married,$120K +,Blue,31,1,4,3,26107,25000-30000,0,26107,0.55,1697,47,0.424,0,Exceptional
716564433,Attrited Customer,53,>45,F,1,Graduate,Single,Less than $40K,Blue,36,3,2,4,4287,<5000,0,4287,0.294,1635,41,0.242,0,Exceptional
719530158,Existing Customer,57,>45,M,1,Graduate,Single,$60K - $80K,Blue,44,3,3,2,9843,5000-10000,1273,8570,0.563,3677,66,0.571,0.129,Exceptional
710621283,Existing Customer,50,>45,M,2,High School,Married,$60K - $80K,Blue,32,3,1,3,10733,10000-15000,783,9950,0.732,3910,66,0.65,0.073,Exceptional
716714733,Existing Customer,41,35-45,M,3,Graduate,Single,$80K - $120K,Blue,30,3,2,0,3460,<5000,955,2505,0.644,3642,69,0.769,0.276,Very Good
720921408,Existing Customer,46,>45,F,2,College,Single,Less than $40K,Blue,36,6,1,4,1996,<5000,1544,452,0.919,3760,69,0.683,0.774,Fair
789185508,Existing Customer,49,>45,M,2,High School,Married,$60K - $80K,Blue,38,5,2,1,5536,5000-10000,756,4780,0.635,3918,70,0.628,0.137,Exceptional
807014583,Existing Customer,31,25-34,F,0,Graduate,Divorced,Unknown,Blue,26,3,3,3,1469,<5000,0,1469,0.915,4331,89,0.935,0,Exceptional
721388283,Existing Customer,54,>45,M,2,Post-Graduate,Single,$120K +,Blue,45,3,1,4,5597,5000-10000,0,5597,0.596,4844,58,0.871,0,Exceptional
716022258,Attrited Customer,51,>45,F,3,College,Single,Less than $40K,Blue,36,3,3,3,8960,5000-10000,2222,6738,0.382,1853,40,0.333,0.248,Very Good
789362058,Existing Customer,52,>45,M,4,Uneducated,Married,$60K - $80K,Blue,42,3,2,0,5693,5000-10000,0,5693,0.928,4003,64,0.684,0,Exceptional
771460158,Existing Customer,43,35-45,M,3,Graduate,Single,Less than $40K,Blue,31,3,1,2,4098,<5000,1776,2322,0.673,3939,84,0.647,0.433,Good
714147858,Existing Customer,44,35-45,M,3,High School,Single,$80K - $120K,Blue,35,3,3,4,18358,15000-20000,1044,17314,0.524,3920,85,0.491,0.057,Exceptional
708394908,Existing Customer,44,35-45,M,0,High School,Single,$40K - $60K,Blue,33,5,1,3,2337,<5000,1442,895,0.659,3945,65,0.548,0.617,Fair
778433283,Attrited Customer,51,>45,M,3,High School,Married,$60K - $80K,Blue,31,3,3,3,8989,5000-10000,0,8989,0.47,2031,53,1.038,0,Exceptional
720637008,Existing Customer,51,>45,F,2,Uneducated,Married,Less than $40K,Blue,43,6,2,3,2124,<5000,1426,698,0.966,3210,52,0.733,0.671,Fair
716877258,Existing Customer,55,>45,F,3,Graduate,Single,Less than $40K,Blue,48,4,3,2,3968,<5000,1374,2594,0.703,4641,65,0.711,0.346,Very Good
